"Date","Time","Open","High","Low","Close","TotalVolume"
05/08/2019,23:07:00,25642,25658,25641,25658,222
05/08/2019,23:08:00,25657,25677,25657,25671,207
05/08/2019,23:09:00,25672,25682,25660,25664,187
05/08/2019,23:10:00,25666,25671,25662,25669,102
05/08/2019,23:11:00,25670,25671,25659,25659,108
05/08/2019,23:12:00,25661,25677,25659,25660,128
05/08/2019,23:13:00,25664,25676,25663,25671,90
05/08/2019,23:14:00,25671,25683,25671,25674,101
05/08/2019,23:15:00,25675,25698,25674,25689,183
05/08/2019,23:16:00,25690,25695,25676,25677,197
05/08/2019,23:17:00,25678,25683,25668,25676,139
05/08/2019,23:18:00,25678,25684,25674,25684,93
05/08/2019,23:19:00,25686,25687,25678,25685,76
05/08/2019,23:20:00,25686,25697,25680,25683,96
05/08/2019,23:21:00,25685,25690,25680,25684,65
05/08/2019,23:22:00,25685,25689,25676,25687,70
05/08/2019,23:23:00,25688,25695,25687,25687,158
05/08/2019,23:24:00,25688,25691,25681,25683,116
05/08/2019,23:25:00,25684,25688,25672,25674,131
05/08/2019,23:26:00,25676,25683,25670,25673,109
05/08/2019,23:27:00,25672,25693,25672,25689,142
05/08/2019,23:28:00,25691,25693,25659,25659,305
05/08/2019,23:29:00,25662,25670,25652,25656,197
05/08/2019,23:30:00,25659,25659,25642,25647,203
05/08/2019,23:31:00,25649,25650,25637,25637,133
05/08/2019,23:32:00,25637,25654,25636,25648,99
05/08/2019,23:33:00,25649,25650,25632,25637,148
05/08/2019,23:34:00,25638,25638,25623,25628,173
05/08/2019,23:35:00,25628,25643,25620,25630,171
05/08/2019,23:36:00,25631,25638,25624,25632,184
05/08/2019,23:37:00,25635,25643,25632,25638,108
05/08/2019,23:38:00,25639,25646,25637,25640,68
05/08/2019,23:39:00,25640,25643,25634,25641,107
05/08/2019,23:40:00,25643,25644,25632,25633,145
05/08/2019,23:41:00,25632,25633,25612,25614,209
05/08/2019,23:42:00,25613,25620,25608,25612,111
05/08/2019,23:43:00,25612,25628,25610,25623,81
05/08/2019,23:44:00,25626,25627,25613,25617,119
05/08/2019,23:45:00,25617,25621,25614,25620,89
05/08/2019,23:46:00,25621,25646,25621,25635,125
05/08/2019,23:47:00,25636,25644,25635,25642,97
05/08/2019,23:48:00,25641,25642,25633,25642,43
05/08/2019,23:49:00,25640,25645,25624,25627,114
05/08/2019,23:50:00,25625,25644,25623,25641,83
05/08/2019,23:51:00,25642,25648,25629,25631,138
05/08/2019,23:52:00,25630,25647,25630,25644,69
05/08/2019,23:53:00,25644,25648,25632,25632,79
05/08/2019,23:54:00,25632,25640,25627,25637,80
05/08/2019,23:55:00,25638,25643,25633,25637,44
05/08/2019,23:56:00,25635,25642,25631,25641,85
05/08/2019,23:57:00,25640,25645,25635,25635,68
05/08/2019,23:58:00,25636,25641,25630,25631,100
05/08/2019,23:59:00,25633,25635,25627,25629,104
06/08/2019,00:00:00,25631,25631,25609,25615,204
06/08/2019,00:01:00,25612,25615,25595,25604,238
06/08/2019,00:02:00,25604,25611,25595,25597,115
